valiation_id,product_id,valiation_name,extension,r,g,b,hex_color_code,is_active
1157658,10244973,"P-01 ヴィランフィグ",jpg,183,149,152,#B79598,1
1157655,10244973,"O-01 パンプキンファッジ",jpg,187,140,122,#BB8C7A,1
1157656,10244973,"PK-01 ローズタルト",jpg,133,99,104,#856368,1
1157657,10244973,"R-01 クランキーアップル",jpg,191,131,124,#BF837C,1
1175204,10249462,"02 オレンジ",jpg,218,41,39,#DA2927,1
1177943,10249462,"03 レッドグレープ",jpg,185,112,153,#B97099,1
1165601,10249462,"01 トマト",jpg,186,39,47,#BA272F,1
1137590,10233819,"ゴシップ",jpg,129,40,57,#812839,1
1137584,10233819,"ポンシー",jpg,164,66,75,#A4424B,1
1137585,10233819,"カーニボア",jpg,176,101,116,#B06574,1
1137591,10233819,"デアデビル(限定)",jpg,230,203,209,#E6CBD1,1
1137587,10233819,"グレイシャス",jpg,199,108,121,#C76C79,1
1137593,10233819,"サードニック(限定)",jpg,134,78,134,#864E86,1
1137578,10233819,"フルーツフル",jpg,176,112,135,#B07087,1
1137579,10233819,"アップグレーディッド",jpg,140,61,67,#8C3D43,1
1137592,10233819,"イエス(限定)",jpg,220,177,155,#DCB19B,1
1137586,10233819,"ハイパーボリ",jpg,207,59,86,#CF3B56,1
1137582,10233819,"ガッツィー",jpg,132,32,36,#842024,1
1137569,10233819,"ヴィシャス",jpg,226,171,168,#E2ABA8,1
1137568,10233819,"エンファティック",jpg,182,129,124,#B6817C,1
1137583,10233819,"ルビー トゥルー",jpg,197,80,99,#C55063,1
1167161,10233819,"テラコッタ",jpg,177,61,56,#B13D38,1
1167163,10233819,"ライプ",jpg,102,22,32,#661620,1
1137581,10233819,"ドイエン",jpg,119,41,43,#77292B,1
1173923,10233819,"ボンディド ウィズ テディ　（ディ…",jpg,106,59,59,#6A3B3B,1
1137580,10233819,"オピュランス",jpg,93,50,66,#5D3242,1
1137594,10233819,"ストイック(限定)",jpg,69,58,66,#453A42,1
1167162,10233819,"ブラッシング",jpg,196,124,122,#C47C7A,1
1137572,10233819,"マル イット オーバー＆オーバー",jpg,198,94,99,#C65E63,1
1137566,10233819,"エクストラ チリ",jpg,129,37,30,#81251E,1
1137567,10233819,"ブレイズン",jpg,137,41,32,#892920,1
1137573,10233819,"ボデイシャス",jpg,119,68,68,#774444,1
1137571,10233819,"ポッシュ",jpg,116,68,45,#74442D,1
1137570,10233819,"メティキュラス",jpg,179,90,85,#B35A55,1
1137574,10233819,"ミスチーフ",jpg,217,169,168,#D9A9A8,1
1137575,10233819,"ティーザー",jpg,216,180,170,#D8B4AA,1
1137588,10233819,"モースト キュリアス",jpg,141,43,56,#8D2B38,1
1137577,10233819,"ヴィクセン",jpg,149,64,86,#954056,1
1137576,10233819,"ソフィストリー",jpg,195,128,119,#C38077,1
1137589,10233819,"デカダンス",jpg,128,47,63,#802F3F,1
1133193,10231320,"27 ストロベリーヌード",jpg,207,140,144,#CF8C90,1
1133192,10231320,"26 ウェルメイドヌード",jpg,205,143,140,#CD8F8C,1
1133190,10231320,"24 ミルクヌード",jpg,205,151,137,#CD9789,1
1133191,10231320,"25 シナモンヌード",jpg,192,134,122,#C0867A,1
1133194,10231320,"28 モーブヌード",jpg,178,125,139,#B27D8B,1
1154977,10243390,"05 クリーミーナッツ",jpg,224,149,113,#E09571,1
1158440,10243390,"06 ローズベリル",jpg,156,85,91,#9C555B,1
1154980,10243390,"02 テンダーショコラ",jpg,227,179,166,#E3B3A6,1
1154981,10243390,"01 ベビーブリック",jpg,166,95,89,#A65F59,1
1154979,10243390,"03 アンティークチェリー",jpg,201,120,126,#C9787E,1
1154978,10243390,"04 ウォームテラコッタ",jpg,189,100,70,#BD6446,1
1136895,10233483,"039 インテンス シナモン",jpg,215,176,175,#D7B0AF,1
1136881,10233483,"012 ローズウッド",jpg,207,144,149,#CF9095,1
1136880,10233483,"010 ホログラフィック ピンク",jpg,214,165,179,#D6A5B3,1
1136894,10233483,"038 ローズ ヌード",jpg,186,136,134,#BA8886,1
1136882,10233483,"014 シマー マカダミア",jpg,189,165,169,#BDA5A9,1
1136896,10233483,"040 インテンス ブルーベリー",jpg,173,129,141,#AD818D,1
1136883,10233483,"018 インテンス スパイス",jpg,166,152,160,#A698A0,1
1163448,10233483,"049 ピュア コッパー(生産終了)",jpg,182,147,132,#B69384,0
1136878,10233483,"007 ラズベリー",jpg,212,120,161,#D478A1,1
1136887,10233483,"022 インテンス レッド",jpg,194,105,120,#C26978,1
1136893,10233483,"029 インテンス グレープ",jpg,232,195,205,#E8C3CD,1
1136892,10233483,"028 インテンス ディオール 8",jpg,189,89,89,#BD5959,1
1136886,10233483,"021 シマー タンジェリン",jpg,174,153,153,#AE9999,1
1136879,10233483,"009 インテンス ローズウッド",jpg,207,152,159,#CF989F,1
1136890,10233483,"026 インテンス モーヴ",jpg,213,172,180,#D5ACB4,1
1136884,10233483,"019 シマー ピーチ",jpg,229,165,176,#E5A5B0,1
1136885,10233483,"020 マホガニー",jpg,118,87,88,#765758,1
1136891,10233483,"027 インテンス フィグ",jpg,205,122,136,#CD7A88,1
1174179,10233483,"068 シマー プラム",jpg,191,142,153,#BF8E99,1
1174178,10233483,"069 シマー ゴールド",jpg,199,172,161,#C7ACA1,1
1142741,10233483,"042 タンジェリン(生産終了)",jpg,221,178,168,#DDB2A8,0
1174184,10233483,"061 ポピー コーラル",jpg,232,191,187,#E8BFBB,1
1174180,10233483,"067 シマー ローズ ゴールド",jpg,212,175,171,#D4AFAB,1
1156862,10233483,"051 ヌード ブルーム(生産終了)",jpg,203,158,152,#CB9E98,0
1142745,10233483,"043 ロゼ(生産終了)",jpg,190,146,148,#BE9294,0
1174181,10233483,"066 シマー キャンディ",jpg,223,196,202,#DFC4CA,1
1174183,10233483,"063 ピンク ライラック",jpg,190,171,184,#BEABB8,1
1142747,10233483,"044 シマー ブロンズ(生産終了)",jpg,197,148,126,#C5947E,0
1174182,10233483,"065 アイシー ブルー",jpg,180,202,208,#B4CAD0,1
1168170,10233483,"002 オパール",jpg,192,187,191,#C0BBBF,1
1163447,10233483,"050 ホログラフィック シルバー(生産終了)",jpg,202,196,203,#CAC4CB,0
1136877,10233483,"006 ベリー",jpg,197,142,171,#C58EAB,1
1136888,10233483,"023 シマー フューシャ",jpg,208,134,152,#D08698,1
1136889,10233483,"024 インテンス ブリック",jpg,210,156,155,#D29C9B,1
1136876,10233483,"005 シマー ストロベリー",jpg,210,156,174,#D29CAE,1
1136874,10233483,"003 ホログラフィック ラベンダ…",jpg,203,140,166,#CB8CA6,1
1136875,10233483,"004 コーラル",jpg,229,198,195,#E5C6C3,1
1165971,10233483,"060 シマリー スパイス",jpg,209,171,169,#D1ABA9,1
1165972,10233483,"056 フロステッド ピンク",jpg,224,187,190,#E0BBBE,1
1136873,10233483,"001 ピンク",jpg,182,165,171,#B6A5AB,1
1115490,10215373,"04 chili up",jpg,199,140,136,#C78C88,1
1115491,10215373,"06 thulian",jpg,222,169,189,#DEA9BD,1
1115492,10215373,"08 berry divine",jpg,188,120,146,#BC7892,1
1129968,10215373,"12 canyon",jpg,185,120,108,#B9786C,1
1129969,10215373,"14 peach mocha",jpg,233,200,193,#E9C8C1,1
1103759,10215373,"01 in coral",jpg,218,165,166,#DAA5A6,1
1115489,10215373,"03 if rose",jpg,184,111,113,#B86F71,1
967589,10046328,"74 ドレスト トゥー キル(生産終了)",jpg,201,157,117,#C99D75,0
797505,10046328,"28 ルージュ ファタール(生産終了)",jpg,151,102,73,#976649,0
797511,10046328,"14 セーブル スモーク(生産終了)",jpg,175,139,97,#AF8B61,0
967562,10046328,"61 オープン キモノ(生産終了)",jpg,181,145,95,#B5915F,0
797459,10046328,"50 ソー べイン(生産終了)",jpg,212,182,130,#D4B682,0
797465,10046328,"41 ウォーム セーブル(生産終了)",jpg,193,158,108,#C19E6C,0
1142523,10046328,"303 エンパイア",jpg,194,118,93,#C2765D,1
957700,10046328,"35A ラファエル(生産終了)",jpg,185,134,88,#B98658,0
967628,10046328,"87 プレイガール(生産終了)",jpg,198,148,111,#C6946F,0
957933,10046328,"53A ロッコ(生産終了)",jpg,200,149,103,#C89567,0
967615,10046328,"82 アフター ダーク(生産終了)",jpg,179,145,100,#B39164,0
967601,10046328,"77 デンジャラス ビューティ(生産終了)",jpg,175,126,100,#AF7E64,0
957926,10046328,"45A リアム(生産終了)",jpg,168,135,99,#A88763,0
957729,10046328,"85A ダグラス(生産終了)",jpg,189,154,105,#BD9A69,0
1064042,10046328,"08H ヴェルベット チェリー(生産終了)",jpg,193,159,116,#C19F74,0
797464,10046328,"44 サンセット ブルバード(生産終了)",jpg,197,126,87,#C57E57,0
797470,10046328,"16 スカーレット ルージュ",jpg,146,96,70,#926046,1
797458,10046328,"53 スウィート ネクター(生産終了)",jpg,168,115,82,#A87352,0
797510,10046328,"17 バイオレット ファタール(生産終了)",jpg,114,70,68,#724644,0
797504,10046328,"29 ヴァンパイア キス(生産終了)",jpg,174,131,97,#AE8361,0
967588,10046328,"73 ヴァーミリオナール(生産終了)",jpg,181,131,87,#B58357,0
797512,10046328,"13 ブラッシュ ヌード(生産終了)",jpg,199,169,134,#C7A986,0
797506,10046328,"26 バニラ スエード(生産終了)",jpg,135,107,81,#876B51,0
967549,10046328,"56 ネイキッド アンビション(生産終了)",jpg,180,145,93,#B4915D,0
967575,10046328,"67 プリティ パースウェイシブ(生産終了)",jpg,196,151,108,#C4976C,0
797466,10046328,"40 スモーク レッド(生産終了)",jpg,202,172,135,#CAAC87,0
1064040,10046328,"16H スカーレット ルージュ(生産終了)",jpg,213,182,145,#D5B691,0
957717,10046328,"52A アレックス(生産終了)",jpg,161,115,85,#A17355,0
957930,10046328,"50A ウェス(生産終了)",jpg,151,110,79,#976E4F,0
957924,10046328,"44A ザビエル(生産終了)",jpg,170,129,92,#AA815C,0
967617,10046328,"83 スティミュラント(生産終了)",jpg,192,141,98,#C08D62,0
967603,10046328,"78 ラブ クライム(生産終了)",jpg,158,112,88,#9E7058,0
957931,10046328,"51A アンセル(生産終了)",jpg,202,171,137,#CAAB89,0
1064041,10046328,"80H インパッションド(生産終了)",jpg,168,127,94,#A87F5E,0
797498,10046328,"7A オーランド(生産終了)",jpg,185,156,122,#B99C7A,0
797467,10046328,"39 フラッシュ オブ ピンク(生産終了)",jpg,196,137,103,#C48967,0
967574,10046328,"66 ペーパー ドール(生産終了)",jpg,189,157,113,#BD9D71,0
967560,10046328,"60 バッド ルテナント(生産終了)",jpg,182,149,104,#B69568,0
797507,10046328,"23 ベア ピーチ(生産終了)",jpg,157,126,96,#9D7E60,0
797513,10046328,"12 ヌード バニラ(生産終了)",jpg,179,141,98,#B38D62,0
957689,10046328,"18A アディソン(生産終了)",jpg,165,131,95,#A5835F,0
797517,10046328,"08 フラミンゴ(生産終了)",jpg,160,101,78,#A0654E,0
797503,10046328,"19 アフロディジアック(生産終了)",jpg,211,171,150,#D3AB96,0
967564,10046328,"62 サテン シック(生産終了)",jpg,192,157,107,#C09D6B,0
967558,10046328,"59 エロジェナス(生産終了)",jpg,155,120,83,#9B7853,0
797463,10046328,"45 ショウガール(生産終了)",jpg,190,149,106,#BE956A,0
797477,10046328,"37A ディエゴ(生産終了)",jpg,198,115,75,#C6734B,0
1064045,10046328,"09H トゥルー コーラル(生産終了)",jpg,199,160,126,#C7A07E,0
1142525,10046328,"508 プライマル",jpg,201,152,119,#C99877,1
957706,10046328,"38A アレハンドロ(生産終了)",jpg,176,108,86,#B06C56,0
1130831,10046328,"02A リバティーン",jpg,190,157,118,#BE9D76,1
967612,10046328,"81 ニア ダーク(生産終了)",jpg,196,166,120,#C4A678,0
967607,10046328,"79 ディスクレション(生産終了)",jpg,166,122,93,#A67A5D,0
1142524,10046328,"01A インセンシャブル",jpg,156,114,80,#9C7250,1
957713,10046328,"42A ジュリアン(生産終了)",jpg,155,120,86,#9B7856,0
1064044,10046328,"15H ワイルド ジンジャー(生産終了)",jpg,160,106,76,#A06A4C,0
797462,10046328,"46 サムシング ワイルド(生産終了)",jpg,175,127,98,#AF7F62,0
797502,10046328,"30 ネグリジェ(生産終了)",jpg,197,146,110,#C5926E,0
797516,10046328,"09 トゥルー コーラル",jpg,203,148,106,#CB946A,1
797514,10046328,"11 クリムゾン ノワール(生産終了)",jpg,190,151,109,#BE976D,0
1032348,10046328,"1XA モーリス(生産終了)",jpg,197,162,114,#C5A272,0
797460,10046328,"49 ミスビヘイブ(生産終了)",jpg,182,131,94,#B6835E,0
1142526,10046328,"507 ショッキング",jpg,167,118,87,#A77657,1
957739,10046328,"93A ミッチェル(生産終了)",jpg,170,126,89,#AA7E59,0
957937,10046328,"55A キングストン(生産終了)",jpg,178,131,94,#B2835E,0
957923,10046328,"43A パブロ(生産終了)",jpg,201,164,132,#C9A484,0
967610,10046328,"80 インパッションド",jpg,220,196,153,#DCC499,1
1091227,10046328,"03H ヌビル(生産終了)",jpg,164,123,92,#A47B5C,0
797461,10046328,"47 ライラック ニンフ(生産終了)",jpg,187,131,116,#BB8374,0
1032349,10046328,"2AA テイラー(生産終了)",jpg,200,161,116,#C8A174,0
967566,10046328,"63 デボア(生産終了)",jpg,176,136,97,#B08861,0
967572,10046328,"65 マグネティック アトラクショ…(生産終了)",jpg,176,140,94,#B08C5E,0
797515,10046328,"10 チェリー ラッシュ",jpg,147,102,73,#936649,1
979461,10046328,"23A マイケル(生産終了)",jpg,223,173,135,#DFAD87,0
979475,10046328,"99A ウォーレン(生産終了)",jpg,156,113,76,#9C714C,0
979474,10046328,"98A フェデリコ(生産終了)",jpg,203,156,105,#CB9C69,0
979460,10046328,"22A パトリック(生産終了)",jpg,216,134,108,#D8866C,0
957945,10046328,"61A デーヴィッド(生産終了)",jpg,215,187,143,#D7BB8F,0
1104338,10046328,"N2 ドルチェ",jpg,161,123,92,#A17B5C,1
1059759,10046328,"04R インディアン ローズ(生産終了)",jpg,189,152,160,#BD98A0,0
957748,10046328,"3A  ヘンリー(生産終了)",jpg,168,135,99,#A88763,0
957953,10046328,"67A ローマン(生産終了)",jpg,175,145,99,#AF9163,0
979476,10046328,"0AA アラン(生産終了)",jpg,212,177,139,#D4B18B,0
979462,10046328,"25A ジャコモ(生産終了)",jpg,186,135,92,#BA875C,0
979463,10046328,"39A ルチアーノ(生産終了)",jpg,165,107,80,#A56B50,0
957946,10046328,"62A デムジー(生産終了)",jpg,179,138,93,#B38A5D,0
957952,10046328,"66A ウラジミール(生産終了)",jpg,191,160,110,#BFA06E,0
957749,10046328,"9A スタブロス(生産終了)",jpg,172,142,100,#AC8E64,0
1033608,10046328,"OWA ケンドリック(生産終了)",jpg,198,154,100,#C69A64,0
1104339,10046328,"N3 ウエスト コースト",jpg,190,154,118,#BE9A76,1
960308,10046328,"54A オースティン(生産終了)",jpg,197,168,127,#C5A87F,0
979473,10046328,"97A コナー(生産終了)",jpg,199,145,92,#C7915C,0
957956,10046328,"69A エディー(生産終了)",jpg,182,143,96,#B68F60,0
979467,10046328,"64A ヒロ(生産終了)",jpg,196,146,91,#C4925B,0
957943,10046328,"59A ダニエル(生産終了)",jpg,190,152,99,#BE9863,0
979466,10046328,"47A ケーリー(生産終了)",jpg,193,153,102,#C19966,0
957957,10046328,"70A デリク(生産終了)",jpg,190,154,101,#BE9A65,0
979472,10046328,"92A アシュトン(生産終了)",jpg,197,160,110,#C5A06E,0
960309,10046328,"63A ジェイク(生産終了)",jpg,188,147,97,#BC9361,0
979458,10046328,"19A ジェームズ(生産終了)",jpg,190,152,103,#BE9867,0
979464,10046328,"40A レオナルド(生産終了)",jpg,164,121,84,#A47954,0
957941,10046328,"58A マリク(生産終了)",jpg,199,168,129,#C7A881,0
979470,10046328,"82A アレクサンダー(生産終了)",jpg,192,161,121,#C0A179,0
957954,10046328,"68A エゴン(生産終了)",jpg,177,140,98,#B18C62,0
979471,10046328,"89A ライアン(生産終了)",jpg,181,147,109,#B5936D,0
957940,10046328,"57A ジュード(生産終了)",jpg,169,129,91,#A9815B,0
979465,10046328,"46A コリン(生産終了)",jpg,198,161,112,#C6A170,0
979459,10046328,"20A リチャード(生産終了)",jpg,172,127,94,#AC7F5E,0
960313,10046328,"83A ブラッドリー(生産終了)",jpg,184,147,100,#B89364,0
979469,10046328,"72A トニー(生産終了)",jpg,182,142,92,#B68E5C,0
957964,10046328,"75A  ジェイ(生産終了)",jpg,156,122,87,#9C7A57,0
957743,10046328,"96A ジョン(生産終了)",jpg,181,148,105,#B59469,0
957741,10046328,"95A エリオット(生産終了)",jpg,190,160,126,#BEA07E,0
979457,10046328,"17A フリン(生産終了)",jpg,203,167,122,#CBA77A,0
957740,10046328,"94A ローガン(生産終了)",jpg,177,132,90,#B1845A,0
960315,10046328,"84A グラハム(生産終了)",jpg,204,169,122,#CCA97A,0
957962,10046328,"74A  テオ(生産終了)",jpg,177,140,100,#B18C64,0
1104337,10046328,"N1 モカ ローズ",jpg,206,178,147,#CEB293,1
957747,10046328,"2A ボー(生産終了)",jpg,176,140,95,#B08C5F,0
957746,10046328,"1A ホールデン(生産終了)",jpg,158,127,91,#9E7F5B,0
1033607,10046328,"OLA チャドウィック(生産終了)",jpg,182,150,113,#B69671,0
1064039,10046328,"08H ヴェルベット チェリー(生産終了)",jpg,186,153,115,#BA9973,0
960317,10046328,"86A スノードン(生産終了)",jpg,204,173,124,#CCAD7C,0
1027869,10046328,"LE01 ラベンダー エクストリー…(生産終了)",jpg,155,131,171,#9B83AB,0
1059757,10046328,"03R カサブランカ(生産終了)",jpg,153,103,108,#99676C,0
797518,10046328,"07 ピンク ダスク(生産終了)",jpg,133,103,80,#856750,0
967580,10046328,"68 シュガーグライダー(生産終了)",jpg,156,118,87,#9C7657,0
797478,10046328,"36A ローリー(生産終了)",jpg,204,180,146,#CCB492,0
797493,10046328,"15A ブレイク(生産終了)",jpg,205,183,149,#CDB795,0
797487,10046328,"24A ジョン(生産終了)",jpg,199,114,100,#C77264,0
967621,10046328,"85 フォックスファイア(生産終了)",jpg,199,148,101,#C79465,0
957734,10046328,"88A トラヴィス(生産終了)",jpg,165,136,97,#A58861,0
797486,10046328,"28A クーパー(生産終了)",jpg,206,165,126,#CEA57E,0
1013566,10046328,"WS03 ムスク ピュア(生産終了)",jpg,219,185,148,#DBB994,0
1032345,10046328,"1RA ポール(生産終了)",jpg,173,130,93,#AD825D,0
967581,10046328,"69 ナイト モーブ",jpg,174,128,94,#AE805E,1
797519,10046328,"04 インディアン ローズ",jpg,174,135,96,#AE8760,1
957683,10046328,"16A イアン(生産終了)",jpg,189,148,102,#BD9466,0
957697,10046328,"27A ジャスティン(生産終了)",jpg,203,146,110,#CB926E,0
967597,10046328,"76 オリジナル シン(生産終了)",jpg,198,162,120,#C6A278,0
1032347,10046328,"1WA ジョニー(生産終了)",jpg,197,163,126,#C5A37E,0
1013564,10046328,"WS01 ホワイト スエード(生産終了)",jpg,209,169,126,#D1A97E,0
797453,10046328,"15 ワイルド ジンジャー",jpg,169,130,92,#A9825C,1
957736,10046328,"90A イニーゴ(生産終了)",jpg,190,155,109,#BE9B6D,0
957722,10046328,"65A エリック(生産終了)",jpg,209,175,123,#D1AF7B,0
957938,10046328,"56A ルイ(生産終了)",jpg,211,171,141,#D3AB8D,0
957723,10046328,"71A  ロベルト(生産終了)",jpg,157,108,75,#9D6C4B,0
957737,10046328,"91A ジャック(生産終了)",jpg,192,155,128,#C09B80,0
797485,10046328,"29A ジャック(生産終了)",jpg,147,108,84,#936C54,0
1013565,10046328,"WS02 ジャスミン ムスク(生産終了)",jpg,204,163,110,#CCA36E,0
967555,10046328,"58 オール マイン(生産終了)",jpg,196,167,125,#C4A77D,0
1032346,10046328,"1TA ジョー(生産終了)",jpg,196,163,120,#C4A378,0
967569,10046328,"64 オートエロティック(生産終了)",jpg,163,130,93,#A3825D,0
967582,10046328,"70 アドーア(生産終了)",jpg,174,131,93,#AE835D,0
967592,10046328,"75 ジャスミン ルージュ",jpg,200,157,117,#C89D75,1
797522,10046328,"01 スパニッシュ ピンク",jpg,199,141,120,#C78D78,1
797456,10046328,"48 ヴァージン ローズ(生産終了)",jpg,188,144,103,#BC9067,0
797481,10046328,"33A アドリアーノ(生産終了)",jpg,166,122,87,#A67A57,0
797495,10046328,"13A セバスチャン(生産終了)",jpg,192,157,105,#C09D69,0
957733,10046328,"87A アーロン(生産終了)",jpg,164,129,85,#A48155,0
